,ds,y,sunshine_amount,rain_sum,windspeed,air_temperature,day_of_week,month,heavy_rain_spring_weekend,heavy_rain_spring_weekday,heavy_rain_fall_weekend,heavy_rain_fall_weekday,heavy_rain_winter_weekday,before_payday,on_payday,after_payday,specific_month,covid_restriction_christmas,week_number,custom_regressor,fall_start,christmas_shopping,name,event_size,start_date,end_date,date,sentrum_scene_concert_Monday,sentrum_scene_concert_Tuesday,sentrum_scene_concert_Sunday,sentrum_scene_concert_Friday,sentrum_scene_concert_Thursday,sentrum_scene_concert_Saturday,sentrum_scene_concert_Wednesday,days_since_last_30,days_until_next_30,high_weekend,low_weekend,weekday_0,weekday_1,weekday_2,weekday_3,weekday_4,weekday_5,weekday_6
840,2023-04-21,86245.0,327.0,0.0,3.5,18.5,4,4,0,0,0,0,0,0.0,0,0.0,False,False,16,0.0,False,False,,,,,,0.0,0.0,0.0,,,,,0,0,False,True,False,False,False,False,True,False,False
841,2023-04-22,110955.1,329.0,0.0,4.4,19.0,5,4,0,0,0,0,0,0.0,0,0.0,False,False,16,0.0,False,False,,,,,,0.0,0.0,0.0,,,,,0,0,False,True,False,False,False,False,False,True,False
842,2023-04-23,17797.4,0.0,0.0,5.4,8.9,6,4,0,0,0,0,0,0.0,0,0.0,False,False,16,0.0,False,False,,,,,,0.0,0.0,0.0,,,,,0,0,False,True,False,False,False,False,False,False,True
843,2023-04-24,19007.4,0.0,13.6,9.1,4.5,0,4,0,1,0,0,0,0.0,0,0.0,False,False,17,0.0,False,False,,,,,,0.0,0.0,0.0,,,,,0,0,False,True,True,False,False,False,False,False,False
844,2023-04-25,28720.2,0.0,6.6,8.3,3.5,1,4,0,0,0,0,0,0.75,0,0.0,False,False,17,0.0,False,False,Godspeed You! Black Emperor,Medium,2023-04-25,,2023-04-25,0.0,1.0,0.0,,,,,0,0,False,True,False,True,False,False,False,False,False
845,2023-04-26,26868.6,126.0,0.2,5.7,6.1,2,4,0,0,0,0,0,0.5,0,0.0,False,False,17,0.0,False,False,,,,,,0.0,0.0,0.0,,,,,0,0,False,True,False,False,True,False,False,False,False
846,2023-04-27,33966.5,264.0,0.0,6.2,10.4,3,4,0,0,0,0,0,0.25,0,0.0,False,False,17,0.0,False,False,,,,,,0.0,0.0,0.0,,,,,0,0,False,True,False,False,False,True,False,False,False
847,2023-04-28,68241.8,195.0,0.0,3.7,10.4,4,4,0,0,0,0,0,0.0,1,0.0,False,False,17,0.0,False,False,,,,,,0.0,0.0,0.0,,,,,0,0,False,True,False,False,False,False,True,False,False
848,2023-04-29,101368.7,347.0,0.7,6.9,9.0,5,4,0,0,0,0,0,0.0,0,0.36787944117144233,False,False,17,0.0,False,False,,,,,,0.0,0.0,0.0,,,,,0,0,False,True,False,False,False,False,False,True,False
849,2023-04-30,73100.3,221.0,0.0,5.9,10.5,6,4,0,0,0,0,0,0.0,0,0.1353352832366127,False,False,17,0.0,False,False,,,,,,0.0,0.0,0.0,,,,,0,0,False,True,False,False,False,False,False,False,True
850,2023-05-01,26765.0,60.0,0.6,4.1,6.9,0,5,0,0,0,0,0,0.0,0,0.049787068367863944,False,False,18,0.0,False,False,,,,,,0.0,0.0,0.0,,,,,0,0,False,True,True,False,False,False,False,False,False
851,2023-05-02,27026.2,130.0,0.0,6.5,12.1,1,5,0,0,0,0,0,0.0,0,0.0,False,False,18,0.0,False,False,,,,,,0.0,0.0,0.0,,,,,0,0,False,True,False,True,False,False,False,False,False
852,2023-05-03,29495.7,70.0,0.0,5.7,11.2,2,5,0,0,0,0,0,0.0,0,0.0,False,False,18,0.0,False,False,,,,,,0.0,0.0,0.0,,,,,0,0,False,True,False,False,True,False,False,False,False
853,2023-05-04,39538.8,185.0,0.0,6.1,9.3,3,5,0,0,0,0,0,0.0,0,0.0,False,False,18,0.0,False,False,,,,,,0.0,0.0,0.0,,,,,0,0,False,True,False,False,False,True,False,False,False
854,2023-05-05,70543.3,360.0,0.0,5.1,12.4,4,5,0,0,0,0,0,0.0,0,0.0,False,False,18,0.0,False,False,The Tallest Man On Earth,Small,2023-05-05,,2023-05-05,0.0,0.0,0.0,1.0,,,,0,0,False,True,False,False,False,False,True,False,False
855,2023-05-06,89454.8,482.0,0.0,4.3,12.6,5,5,0,0,0,0,0,0.0,0,0.0,False,False,18,0.0,False,False,,,,,,0.0,0.0,0.0,,,,,0,0,False,True,False,False,False,False,False,True,False
856,2023-05-07,33209.2,364.0,0.0,4.5,14.4,6,5,0,0,0,0,0,0.0,0,0.0,False,False,18,0.0,False,False,,,,,,0.0,0.0,0.0,,,,,0,0,False,True,False,False,False,False,False,False,True
857,2023-05-08,29428.9,211.0,0.0,6.6,14.7,0,5,0,0,0,0,0,0.0,0,0.0,False,False,19,0.0,False,False,,,,,,0.0,0.0,0.0,,,,,0,0,False,True,True,False,False,False,False,False,False
858,2023-05-09,43142.5,137.0,0.0,7.0,14.5,1,5,0,0,0,0,0,0.0,0,0.0,False,False,19,0.0,False,False,The Ben Tour Photos,Unknown,2023-05-09,,2023-05-09,0.0,1.0,0.0,,,,,0,0,False,True,False,True,False,False,False,False,False
859,2023-05-10,43031.0,280.0,0.0,6.4,18.9,2,5,0,0,0,0,0,0.0,0,0.0,False,False,19,0.0,False,False,Ava Max,Unknown,2023-05-10,,2023-05-10,0.0,0.0,0.0,,,,1.0,0,5,False,True,False,False,True,False,False,False,False
860,2023-05-11,36454.4,0.0,0.0,4.4,14.9,3,5,0,0,0,0,0,0.0,0,0.0,False,False,19,0.0,False,False,,,,,,0.0,0.0,0.0,,,,,0,4,False,True,False,False,False,True,False,False,False
861,2023-05-12,77016.8,183.0,0.0,3.9,21.2,4,5,0,0,0,0,0,0.0,0,0.0,False,False,19,0.0,False,False,Farhad Darya,Unknown,2023-05-12,,2023-05-12,0.0,0.0,0.0,1.0,,,,0,3,False,True,False,False,False,False,True,False,False
862,2023-05-13,90692.4,421.0,0.0,4.9,21.2,5,5,0,0,0,0,0,0.0,0,0.0,False,False,19,0.0,False,False,,,,,,0.0,0.0,0.0,,,,,0,2,False,True,False,False,False,False,False,True,False
863,2023-05-14,55830.2,297.0,0.0,5.9,22.1,6,5,0,0,0,0,0,0.0,0,0.0,False,False,19,0.0,False,False,Giveon Give or Take Tour,Unknown,2023-05-14,,2023-05-14,0.0,0.0,1.0,,,,,0,1,False,True,False,False,False,False,False,False,True
864,2023-05-15,33060.4,75.0,0.30000000000000004,5.1,20.8,0,5,0,0,0,0,0,0.0,0,0.0,False,False,20,0.0,False,False,,,,,,0.0,0.0,0.0,,,,,0,0,False,True,True,False,False,False,False,False,False
865,2023-05-16,45391.5,250.0,2.6999999999999997,6.9,17.0,1,5,0,0,0,0,0,0.0,0,0.0,False,False,20,0.0,False,False,Steve Hackett,Unknown,2023-05-16,,2023-05-16,0.0,1.0,0.0,,,,,1,0,False,True,False,True,False,False,False,False,False
866,2023-05-17,97322.8,300.0,0.0,5.9,15.1,2,5,0,0,0,0,0,0.0,0,0.0,False,False,20,0.0,False,False,,,,,,0.0,0.0,0.0,,,,,2,0,False,True,False,False,True,False,False,False,False
867,2023-05-18,48194.5,303.0,0.0,4.2,15.8,3,5,0,0,0,0,0,0.0,0,0.0,False,False,20,0.0,False,False,,,,,,0.0,0.0,0.0,,,,,3,0,False,True,False,False,False,True,False,False,False
868,2023-05-19,72947.0,374.0,0.0,4.7,15.5,4,5,0,0,0,0,0,0.0,0,0.0,False,False,20,0.0,False,False,,,,,,0.0,0.0,0.0,,,,,4,0,False,True,False,False,False,False,True,False,False
869,2023-05-20,102956.7,500.0,0.0,3.5,20.5,5,5,0,0,0,0,0,0.0,0,0.0,False,False,20,0.0,False,False,,,,,,0.0,0.0,0.0,,,,,5,0,False,True,False,False,False,False,False,True,False
870,2023-05-21,45045.9,365.0,0.0,2.7,22.9,6,5,0,0,0,0,0,0.0,0,0.0,False,False,20,0.0,False,False,,,,,,0.0,0.0,0.0,,,,,0,0,False,True,False,False,False,False,False,False,True
871,2023-05-22,24193.4,142.0,0.2,3.4,23.3,0,5,0,0,0,0,0,0.0,0,0.0,False,False,21,0.0,False,False,,,,,,0.0,0.0,0.0,,,,,0,0,False,True,True,False,False,False,False,False,False
872,2023-05-23,26081.0,77.0,3.3000000000000003,6.1,17.1,1,5,0,0,0,0,0,0.0,0,0.0,False,False,21,0.0,False,False,,,,,,0.0,0.0,0.0,,,,,0,0,False,True,False,True,False,False,False,False,False
873,2023-05-24,59434.9,168.0,0.0,5.5,19.4,2,5,0,0,0,0,0,0.0,0,0.0,False,False,21,0.0,False,False,,,,,,0.0,0.0,0.0,,,,,0,0,False,True,False,False,True,False,False,False,False
874,2023-05-25,73726.8,279.0,0.0,8.5,16.7,3,5,0,0,0,0,0,0.0,0,0.0,False,False,21,0.0,False,False,,,,,,0.0,0.0,0.0,,,,,0,0,False,True,False,False,False,True,False,False,False
875,2023-05-26,97934.0,385.0,0.0,5.1,17.1,4,5,0,0,0,0,0,0.0,0,0.0,False,False,21,0.0,False,False,,,,,,0.0,0.0,0.0,,,,,0,0,False,True,False,False,False,False,True,False,False
876,2023-05-27,102734.9,136.0,0.7999999999999999,5.4,18.4,5,5,0,0,0,0,0,0.0,0,0.0,False,False,21,0.0,False,False,,,,,,0.0,0.0,0.0,,,,,0,0,False,True,False,False,False,False,False,True,False
877,2023-05-28,77892.3,271.0,0.0,6.7,17.0,6,5,0,0,0,0,0,0.75,0,0.0,False,False,21,0.0,False,False,,,,,,0.0,0.0,0.0,,,,,0,0,False,True,False,False,False,False,False,False,True
878,2023-05-29,48419.9,278.0,0.0,4.3,16.2,0,5,0,0,0,0,0,0.5,0,0.0,False,False,22,0.0,False,False,Yes,Small,2023-05-29,,2023-05-29,1.0,0.0,0.0,,,,,0,0,False,True,True,False,False,False,False,False,False
879,2023-05-30,37623.2,307.0,0.0,5.5,20.4,1,5,0,0,0,0,0,0.25,0,0.0,False,False,22,0.0,False,False,,,,,,0.0,0.0,0.0,,,,,0,0,False,True,False,True,False,False,False,False,False
880,2023-05-31,51834.0,316.0,0.0,5.8,22.3,2,5,0,0,0,0,0,0.0,1,0.0,False,False,22,0.0,False,False,,,,,,0.0,0.0,0.0,,,,,0,0,False,True,False,False,True,False,False,False,False
881,2023-06-01,45391.0,338.0,0.0,6.0,16.6,3,6,0,0,0,0,0,0.0,0,0.36787944117144233,False,False,22,0.0,False,False,,,,,,0.0,0.0,0.0,,,,,0,0,False,True,False,False,False,True,False,False,False
882,2023-06-02,84667.6,378.0,0.0,5.0,17.7,4,6,0,0,0,0,0,0.0,0,0.1353352832366127,False,False,22,0.0,False,False,Dadju,Medium,2023-06-02,,2023-06-02,0.0,0.0,0.0,1.0,,,,0,0,False,True,False,False,False,False,True,False,False
883,2023-06-03,121056.2,429.0,0.0,4.1,19.9,5,6,0,0,0,0,0,0.0,0,0.049787068367863944,False,False,22,0.0,False,False,,,,,,0.0,0.0,0.0,,,,,0,0,False,True,False,False,False,False,False,True,False
884,2023-06-04,46119.9,399.0,0.0,4.9,21.9,6,6,0,0,0,0,0,0.0,0,0.0,False,False,22,0.0,False,False,,,,,,0.0,0.0,0.0,,,,,0,0,False,True,False,False,False,False,False,False,True
885,2023-06-05,35739.0,342.0,0.0,4.3,22.6,0,6,0,0,0,0,0,0.0,0,0.0,False,False,23,0.0,False,False,,,,,,0.0,0.0,0.0,,,,,0,0,False,True,True,False,False,False,False,False,False
886,2023-06-06,47934.6,343.0,0.0,4.2,23.4,1,6,0,0,0,0,0,0.0,0,0.0,False,False,23,0.0,False,False,,,,,,0.0,0.0,0.0,,,,,0,0,False,True,False,True,False,False,False,False,False
887,2023-06-07,40179.5,344.0,0.0,5.4,23.7,2,6,0,0,0,0,0,0.0,0,0.0,False,False,23,0.0,False,False,,,,,,0.0,0.0,0.0,,,,,0,0,False,True,False,False,True,False,False,False,False
888,2023-06-08,58639.0,345.0,0.0,7.7,21.2,3,6,0,0,0,0,0,0.0,0,0.0,False,False,23,0.0,False,False,,,,,,0.0,0.0,0.0,,,,,0,0,False,True,False,False,False,True,False,False,False
889,2023-06-09,83925.6,406.0,0.0,4.7,22.1,4,6,0,0,0,0,0,0.0,0,0.0,False,False,23,0.0,False,False,,,,,,0.0,0.0,0.0,,,,,0,0,False,True,False,False,False,False,True,False,False
890,2023-06-10,109422.3,526.0,0.0,3.8,22.7,5,6,0,0,0,0,0,0.0,0,0.0,False,False,23,0.0,False,False,,,,,,0.0,0.0,0.0,,,,,0,5,False,True,False,False,False,False,False,True,False
891,2023-06-11,38937.1,402.0,0.0,5.0,22.6,6,6,0,0,0,0,0,0.0,0,0.0,False,False,23,0.0,False,False,,,,,,0.0,0.0,0.0,,,,,0,4,False,True,False,False,False,False,False,False,True
892,2023-06-12,40754.2,219.0,0.0,4.9,24.4,0,6,0,0,0,0,0,0.0,0,0.0,False,False,24,0.0,False,False,,,,,,0.0,0.0,0.0,,,,,0,3,False,True,True,False,False,False,False,False,False
893,2023-06-13,43754.8,295.0,0.0,3.1,26.8,1,6,0,0,0,0,0,0.0,0,0.0,False,False,24,0.0,False,False,,,,,,0.0,0.0,0.0,,,,,0,2,False,True,False,True,False,False,False,False,False
894,2023-06-14,48381.4,212.0,0.0,3.7,28.3,2,6,0,0,0,0,0,0.0,0,0.0,False,False,24,0.0,False,False,,,,,,0.0,0.0,0.0,,,,,0,1,False,True,False,False,True,False,False,False,False
895,2023-06-15,67345.8,112.0,0.0,3.5,30.3,3,6,0,0,0,0,0,0.0,0,0.0,False,False,24,0.0,False,False,Spoon,Unknown,2023-06-15,,2023-06-15,0.0,0.0,0.0,,1.0,,,0,0,False,True,False,False,False,True,False,False,False
896,2023-06-16,100060.4,162.0,0.0,5.2,29.4,4,6,0,0,0,0,0,0.0,0,0.0,False,False,24,0.0,False,False,,,,,,0.0,0.0,0.0,,,,,1,0,False,True,False,False,False,False,True,False,False
897,2023-06-17,98701.0,475.0,0.0,3.0,30.0,5,6,0,0,0,0,0,0.0,0,0.0,False,False,24,0.0,False,False,,,,,,0.0,0.0,0.0,,,,,2,0,False,True,False,False,False,False,False,True,False
898,2023-06-18,27642.8,0.0,0.0,6.1,22.7,6,6,0,0,0,0,0,0.0,0,0.0,False,False,24,0.0,False,False,,,,,,0.0,0.0,0.0,,,,,3,0,False,True,False,False,False,False,False,False,True
899,2023-06-19,51290.4,83.0,0.0,4.3,22.9,0,6,0,0,0,0,0,0.0,0,0.0,False,False,25,0.0,False,False,,,,,,0.0,0.0,0.0,,,,,4,0,False,True,True,False,False,False,False,False,False
900,2023-06-20,66246.7,189.0,0.5,3.5,21.2,1,6,0,0,0,0,0,0.0,0,0.0,False,False,25,0.0,False,False,Patti Smith,Large,2023-06-20,,2023-06-20,0.0,1.0,0.0,,,,,5,0,False,True,False,True,False,False,False,False,False
901,2023-06-21,42994.4,2.0,15.2,3.6,22.9,2,6,0,0,0,0,0,0.0,0,0.0,False,False,25,0.0,False,False,,,,,,0.0,0.0,0.0,,,,,0,0,False,True,False,False,True,False,False,False,False
902,2023-06-22,62724.8,352.0,0.1,6.3,25.1,3,6,0,0,0,0,0,0.0,0,0.0,False,False,25,0.0,False,False,,,,,,0.0,0.0,0.0,,,,,0,0,False,True,False,False,False,True,False,False,False
903,2023-06-23,90721.5,367.0,0.0,3.9,25.5,4,6,0,0,0,0,0,0.0,0,0.0,False,False,25,0.0,False,False,,,,,,0.0,0.0,0.0,,,,,0,0,False,True,False,False,False,False,True,False,False
904,2023-06-24,92754.2,532.0,0.0,5.3,25.1,5,6,0,0,0,0,0,0.0,0,0.0,False,False,25,0.0,False,False,,,,,,0.0,0.0,0.0,,,,,0,0,False,True,False,False,False,False,False,True,False
905,2023-06-25,56000.9,412.0,0.0,3.6,26.2,6,6,0,0,0,0,0,0.0,0,0.0,False,False,25,0.0,False,False,,,,,,0.0,0.0,0.0,,,,,0,0,False,True,False,False,False,False,False,False,True
906,2023-06-26,23534.1,10.0,10.6,4.8,26.8,0,6,0,0,0,0,0,0.0,0,0.0,False,False,26,0.0,False,False,,,,,,0.0,0.0,0.0,,,,,0,0,False,True,True,False,False,False,False,False,False
907,2023-06-27,53727.7,256.0,0.1,2.9,24.7,1,6,0,0,0,0,0,0.75,0,0.0,False,False,26,0.0,False,False,,,,,,0.0,0.0,0.0,,,,,0,0,False,True,False,True,False,False,False,False,False
908,2023-06-28,71200.0,307.0,0.0,5.2,26.9,2,6,0,0,0,0,0,0.5,0,0.0,False,False,26,0.0,False,False,,,,,,0.0,0.0,0.0,,,,,0,0,False,True,False,False,True,False,False,False,False
909,2023-06-29,58575.4,0.0,0.8,4.9,24.2,3,6,0,0,0,0,0,0.25,0,0.0,False,False,26,0.0,False,False,,,,,,0.0,0.0,0.0,,,,,0,0,False,True,False,False,False,True,False,False,False
910,2023-06-30,98590.3,295.0,2.0,3.9,23.7,4,6,0,0,0,0,0,0.0,1,0.0,False,False,26,0.0,False,False,,,,,,0.0,0.0,0.0,,,,,0,0,False,True,False,False,False,False,True,False,False
911,2023-07-01,113674.3,523.0,0.0,4.5,21.1,5,7,0,0,0,0,0,0.0,0,0.36787944117144233,False,False,26,0.0,False,False,,,,,,0.0,0.0,0.0,,,,,0,0,False,True,False,False,False,False,False,True,False
912,2023-07-02,41419.6,133.0,19.5,4.4,16.7,6,7,0,0,0,0,0,0.0,0,0.1353352832366127,False,False,26,0.0,False,False,,,,,,0.0,0.0,0.0,,,,,0,0,False,True,False,False,False,False,False,False,True
913,2023-07-03,45086.3,84.0,1.9000000000000001,4.7,19.9,0,7,0,0,0,0,0,0.0,0,0.049787068367863944,False,False,27,0.0,False,False,,,,,,0.0,0.0,0.0,,,,,0,0,False,True,True,False,False,False,False,False,False
914,2023-07-04,58900.5,32.0,0.4,3.2,17.8,1,7,0,0,0,0,0,0.0,0,0.0,False,False,27,0.0,False,False,,,,,,0.0,0.0,0.0,,,,,0,0,False,True,False,True,False,False,False,False,False
915,2023-07-05,63663.9,139.0,0.39999999999999997,4.7,19.5,2,7,0,0,0,0,0,0.0,0,0.0,False,False,27,0.0,False,False,,,,,,0.0,0.0,0.0,,,,,0,0,False,True,False,False,True,False,False,False,False
916,2023-07-06,65326.8,178.0,9.5,4.4,17.2,3,7,0,0,0,0,0,0.0,0,0.0,False,False,27,0.0,False,False,,,,,,0.0,0.0,0.0,,,,,0,0,False,True,False,False,False,True,False,False,False
917,2023-07-07,83628.9,90.0,5.5,4.8,22.5,4,7,0,0,0,0,0,0.0,0,0.0,False,False,27,0.0,False,False,,,,,,0.0,0.0,0.0,,,,,0,0,False,True,False,False,False,False,True,False,False
918,2023-07-08,81138.0,372.0,0.0,3.4,24.7,5,7,0,0,0,0,0,0.0,0,0.0,False,False,27,0.0,False,False,,,,,,0.0,0.0,0.0,,,,,0,0,False,True,False,False,False,False,False,True,False
919,2023-07-09,58694.7,358.0,0.0,4.5,27.5,6,7,0,0,0,0,0,0.0,0,0.0,False,False,27,0.0,False,False,,,,,,0.0,0.0,0.0,,,,,0,5,False,True,False,False,False,False,False,False,True
920,2023-07-10,49927.8,0.0,0.1,4.6,26.5,0,7,0,0,0,0,0,0.0,0,0.0,False,False,28,0.0,False,False,,,,,,0.0,0.0,0.0,,,,,0,4,False,True,True,False,False,False,False,False,False
921,2023-07-11,48012.5,17.0,15.7,6.8,18.3,1,7,0,0,0,0,0,0.0,0,0.0,False,False,28,0.0,False,False,,,,,,0.0,0.0,0.0,,,,,0,3,False,True,False,True,False,False,False,False,False
922,2023-07-12,51307.7,0.0,17.599999999999998,4.0,17.0,2,7,0,0,0,0,0,0.0,0,0.0,False,False,28,0.0,False,False,,,,,,0.0,0.0,0.0,,,,,0,2,False,True,False,False,True,False,False,False,False
923,2023-07-13,58415.7,258.0,4.6,6.1,20.8,3,7,0,0,0,0,0,0.0,0,0.0,False,False,28,0.0,False,False,,,,,,0.0,0.0,0.0,,,,,0,1,False,True,False,False,False,True,False,False,False
924,2023-07-14,76550.7,553.0,0.0,5.5,21.2,4,7,0,0,0,0,0,0.0,0,0.0,False,False,28,0.0,False,False,,,,,,0.0,0.0,0.0,,,,,0,0,False,True,False,False,False,False,True,False,False
925,2023-07-15,56492.7,0.0,7.7,4.2,16.4,5,7,0,0,0,0,0,0.0,0,0.0,False,False,28,0.0,False,False,,,,,,0.0,0.0,0.0,,,,,1,0,False,True,False,False,False,False,False,True,False
926,2023-07-16,32501.3,12.0,11.7,7.8,17.4,6,7,0,0,0,0,0,0.0,0,0.0,False,False,28,0.0,False,False,,,,,,0.0,0.0,0.0,,,,,2,0,False,True,False,False,False,False,False,False,True
927,2023-07-17,50366.8,151.0,0.7,6.4,18.7,0,7,0,0,0,0,0,0.0,0,0.0,False,False,29,0.0,False,False,,,,,,0.0,0.0,0.0,,,,,3,0,False,True,True,False,False,False,False,False,False
928,2023-07-18,68038.0,372.0,1.1,4.7,20.9,1,7,0,0,0,0,0,0.0,0,0.0,False,False,29,0.0,False,False,,,,,,0.0,0.0,0.0,,,,,4,0,False,True,False,True,False,False,False,False,False
929,2023-07-19,56116.5,228.0,0.7,5.0,18.9,2,7,0,0,0,0,0,0.0,0,0.0,False,False,29,0.0,False,False,,,,,,0.0,0.0,0.0,,,,,5,0,False,True,False,False,True,False,False,False,False
930,2023-07-20,63068.6,318.0,1.2999999999999998,5.3,20.2,3,7,0,0,0,0,0,0.0,0,0.0,False,False,29,0.0,False,False,,,,,,0.0,0.0,0.0,,,,,0,0,False,True,False,False,False,True,False,False,False
931,2023-07-21,71169.0,207.0,0.2,5.7,18.0,4,7,0,0,0,0,0,0.0,0,0.0,False,False,29,0.0,False,False,,,,,,0.0,0.0,0.0,,,,,0,0,False,True,False,False,False,False,True,False,False
932,2023-07-22,77995.9,137.0,3.3,3.5,16.1,5,7,0,0,0,0,0,0.0,0,0.0,False,False,29,0.0,False,False,,,,,,0.0,0.0,0.0,,,,,0,0,False,True,False,False,False,False,False,True,False
933,2023-07-23,36206.5,417.0,0.4,4.7,21.0,6,7,0,0,0,0,0,0.0,0,0.0,False,False,29,0.0,False,False,,,,,,0.0,0.0,0.0,,,,,0,0,False,True,False,False,False,False,False,False,True
934,2023-07-24,30780.5,0.0,20.4,7.0,17.8,0,7,0,0,0,0,0,0.0,0,0.0,False,False,30,0.0,False,False,,,,,,0.0,0.0,0.0,,,,,0,0,False,True,True,False,False,False,False,False,False
935,2023-07-25,50792.9,231.0,1.1,5.0,19.8,1,7,0,0,0,0,0,0.0,0,0.0,False,False,30,0.0,False,False,,,,,,0.0,0.0,0.0,,,,,0,0,False,True,False,True,False,False,False,False,False
936,2023-07-26,56171.3,299.0,0.5,5.2,18.2,2,7,0,0,0,0,0,0.0,0,0.0,False,False,30,0.0,False,False,,,,,,0.0,0.0,0.0,,,,,0,0,False,True,False,False,True,False,False,False,False
937,2023-07-27,68256.3,477.0,0.0,3.9,20.1,3,7,0,0,0,0,0,0.0,0,0.0,False,False,30,0.0,False,False,,,,,,0.0,0.0,0.0,,,,,0,0,False,True,False,False,False,True,False,False,False
938,2023-07-28,68703.8,324.0,0.0,4.2,20.8,4,7,0,0,0,0,0,0.75,0,0.0,False,False,30,0.0,False,False,,,,,,0.0,0.0,0.0,,,,,0,0,False,True,False,False,False,False,True,False,False
939,2023-07-29,86886.0,464.0,0.0,4.1,21.6,5,7,0,0,0,0,0,0.5,0,0.0,False,False,30,0.0,False,False,,,,,,0.0,0.0,0.0,,,,,0,0,False,True,False,False,False,False,False,True,False
940,2023-07-30,38475.6,137.0,3.1,4.7,20.3,6,7,0,0,0,0,0,0.25,0,0.0,False,False,30,0.0,False,False,,,,,,0.0,0.0,0.0,,,,,0,0,False,True,False,False,False,False,False,False,True
941,2023-07-31,48598.0,137.0,2.6999999999999997,3.3,18.7,0,7,0,0,0,0,0,0.0,1,0.0,False,False,31,0.0,False,False,,,,,,0.0,0.0,0.0,,,,,0,0,False,True,True,False,False,False,False,False,False
942,2023-08-01,69011.7,107.0,0.30000000000000004,3.7,21.1,1,8,0,0,0,0,0,0.0,0,0.36787944117144233,False,False,31,0.0,False,False,,,,,,0.0,0.0,0.0,,,,,0,0,False,True,False,True,False,False,False,False,False
943,2023-08-02,60131.3,77.0,18.5,3.1,21.3,2,8,0,0,0,0,0,0.0,0,0.1353352832366127,False,False,31,0.0,False,False,,,,,,0.0,0.0,0.0,,,,,0,0,False,True,False,False,True,False,False,False,False
944,2023-08-03,73050.1,156.0,0.4,3.6,22.9,3,8,0,0,0,0,0,0.0,0,0.049787068367863944,False,False,31,0.0,False,False,,,,,,0.0,0.0,0.0,,,,,0,0,False,True,False,False,False,True,False,False,False
945,2023-08-04,90171.3,9.0,0.2,4.2,19.3,4,8,0,0,0,0,0,0.0,0,0.0,False,False,31,0.0,False,False,,,,,,0.0,0.0,0.0,,,,,0,0,False,True,False,False,False,False,True,False,False
946,2023-08-05,77752.2,137.0,3.6000000000000005,3.4,20.6,5,8,0,0,0,0,0,0.0,0,0.0,False,False,31,0.0,False,False,,,,,,0.0,0.0,0.0,,,,,0,0,False,True,False,False,False,False,False,True,False
947,2023-08-06,37338.9,0.0,2.6,3.7,18.0,6,8,0,0,0,0,0,0.0,0,0.0,False,False,31,0.0,False,False,,,,,,0.0,0.0,0.0,,,,,0,0,False,True,False,False,False,False,False,False,True
948,2023-08-07,25497.5,4.0,43.1,7.5,17.6,0,8,0,0,0,0,0,0.0,0,0.0,False,False,32,0.0,True,False,,,,,,0.0,0.0,0.0,,,,,0,0,False,True,True,False,False,False,False,False,False
949,2023-08-08,37087.7,0.0,2.9,3.3,18.3,1,8,0,0,0,0,0,0.0,0,0.0,False,False,32,0.0,True,False,,,,,,0.0,0.0,0.0,,,,,0,0,False,True,False,True,False,False,False,False,False
950,2023-08-09,60826.3,43.0,0.9,4.2,15.6,2,8,0,0,0,0,0,0.0,0,0.0,False,False,32,0.0,True,False,,,,,,0.0,0.0,0.0,,,,,0,0,False,True,False,False,True,False,False,False,False
951,2023-08-10,66425.4,75.0,0.0,2.9,18.5,3,8,0,0,0,0,0,0.0,0,0.0,False,False,32,0.0,True,False,,,,,,0.0,0.0,0.0,,,,,0,5,False,True,False,False,False,True,False,False,False
952,2023-08-11,99922.4,208.0,0.39999999999999997,5.2,20.7,4,8,0,0,0,0,0,0.0,0,0.0,False,False,32,0.0,True,False,,,,,,0.0,0.0,0.0,,,,,0,4,False,True,False,False,False,False,True,False,False
953,2023-08-12,114146.0,283.0,0.1,4.7,22.2,5,8,0,0,0,0,0,0.0,0,0.0,False,False,32,0.0,True,False,,,,,,0.0,0.0,0.0,,,,,0,3,False,True,False,False,False,False,False,True,False
954,2023-08-13,26440.7,79.0,0.1,4.7,19.6,6,8,0,0,0,0,0,0.0,0,0.0,False,False,32,0.0,True,False,,,,,,0.0,0.0,0.0,,,,,0,2,False,True,False,False,False,False,False,False,True
955,2023-08-14,52378.3,0.0,5.1,5.6,19.5,0,8,0,0,0,0,0,0.0,0,0.0,False,False,33,0.0,True,False,,,,,,0.0,0.0,0.0,,,,,0,1,False,True,True,False,False,False,False,False,False
956,2023-08-15,48347.9,4.0,4.8,3.3,18.4,1,8,0,0,0,0,0,0.0,0,0.0,False,False,33,0.0,True,False,,,,,,0.0,0.0,0.0,,,,,0,0,False,True,False,True,False,False,False,False,False
957,2023-08-16,65697.7,175.0,0.3,4.3,22.8,2,8,0,0,0,0,0,0.0,0,0.0,False,False,33,0.0,True,False,,,,,,0.0,0.0,0.0,,,,,1,0,False,True,False,False,True,False,False,False,False
958,2023-08-17,77858.9,243.0,0.0,6.3,22.8,3,8,0,0,0,0,0,0.0,0,0.0,False,False,33,0.0,True,False,,,,,,0.0,0.0,0.0,,,,,2,0,False,True,False,False,False,True,False,False,False
