,ds,y,sunshine_amount,rain_sum,windspeed,air_temperature,day_of_week,month,heavy_rain_spring_weekend,heavy_rain_spring_weekday,heavy_rain_fall_weekend,heavy_rain_fall_weekday,heavy_rain_winter_weekday,before_payday,on_payday,after_payday,specific_month,covid_restriction_christmas,week_number,custom_regressor,fall_start,christmas_shopping,name,date,sentrum_scene_concert_Monday,sentrum_scene_concert_Tuesday,sentrum_scene_concert_Sunday,sentrum_scene_concert_Thursday,sentrum_scene_concert_Saturday,sentrum_scene_concert_Friday,sentrum_scene_concert_Wednesday,days_since_last_30,days_until_next_30,high_weekend,low_weekend,weekday_0,weekday_1,weekday_2,weekday_3,weekday_4,weekday_5,weekday_6,index,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,Bondens matfest Youngstorget,Bondens matfest Youngstorget_lower,Bondens matfest Youngstorget_upper,Fanemarkering 22.juli Youngstorget,Fanemarkering 22.juli Youngstorget_lower,Fanemarkering 22.juli Youngstorget_upper,Halloween Day,Halloween Day_lower,Halloween Day_upper,Halloween weekend,Halloween weekend_lower,Halloween weekend_upper,Oktoberfest Youngstorget,Oktoberfest Youngstorget_lower,Oktoberfest Youngstorget_upper,additive_terms,additive_terms_lower,additive_terms_upper,christmas eve,christmas eve_lower,christmas eve_upper,christmas_shopping_new,christmas_shopping_lower,christmas_shopping_upper,closed,closed_lower,closed_upper,covid_restriction_christmas_new,covid_restriction_christmas_lower,covid_restriction_christmas_upper,custom_regressor_new,custom_regressor_lower,custom_regressor_upper,days_since_last_30_new,days_since_last_30_lower,days_since_last_30_upper,days_until_next_30_new,days_until_next_30_lower,days_until_next_30_upper,easter_lowsaturday,easter_lowsaturday_lower,easter_lowsaturday_upper,easter_mondaydayoff,easter_mondaydayoff_lower,easter_mondaydayoff_upper,extra_regressors_additive,extra_regressors_additive_lower,extra_regressors_additive_upper,first_may,first_may_lower,first_may_upper,firstweek_jan,firstweek_jan_lower,firstweek_jan_upper,heavy_rain_fall_weekday,heavy_rain_fall_weekday_lower,heavy_rain_fall_weekday_upper,heavy_rain_fall_weekend,heavy_rain_fall_weekend_lower,heavy_rain_fall_weekend_upper,heavy_rain_spring_weekday,heavy_rain_spring_weekday_lower,heavy_rain_spring_weekday_upper,heavy_rain_spring_weekend,heavy_rain_spring_weekend_lower,heavy_rain_spring_weekend_upper,heavy_rain_winter_weekday,heavy_rain_winter_weekday_lower,heavy_rain_winter_weekday_upper,high_weekend_new,high_weekend_lower,high_weekend_upper,himmelfart,himmelfart_lower,himmelfart_upper,holidays,holidays_lower,holidays_upper,lockdown_1,lockdown_1_lower,lockdown_1_upper,monthly,monthly_lower,monthly_upper,pinse,pinse_lower,pinse_upper,sentrum_scene_concert_Monday,sentrum_scene_concert_Monday_lower,sentrum_scene_concert_Monday_upper,sentrum_scene_concert_Sunday,sentrum_scene_concert_Sunday_lower,sentrum_scene_concert_Sunday_upper,sentrum_scene_concert_Tuesday,sentrum_scene_concert_Tuesday_lower,sentrum_scene_concert_Tuesday_upper,seventeenth_may,seventeenth_may_lower,seventeenth_may_upper,weekly,weekly_lower,weekly_upper,weekly_fall_start,weekly_fall_start_lower,weekly_fall_start_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat,residuals
10,2021-01-11,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0.0,0,0.0,False,False,2,0.0,False,False,,,0.0,0.0,0.0,,,,,0,3,True,False,True,False,False,False,False,False,False,10,14174.800308379818,-23058.87042375001,5356.1970167213285,14174.800308379818,14174.800308379818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-23214.882912407953,-23214.882912407953,-23214.882912407953,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-91.96662307684457,-91.96662307684457,-91.96662307684457,-38.35611422193943,-38.35611422193943,-38.35611422193943,27.539073681095925,27.539073681095925,27.539073681095925,0.0,0.0,0.0,0.0,0.0,0.0,-102.78366361768806,-102.78366361768806,-102.78366361768806,0.0,0.0,0.0,2047.79878482,2047.79878482,2047.79878482,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3299.164096899002,-3299.164096899002,-3299.164096899002,0.0,0.0,0.0,2047.79878482,2047.79878482,2047.79878482,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7321.4629939353035,-7321.4629939353035,-7321.4629939353035,0.0,0.0,0.0,-14539.27094277596,-14539.27094277596,-14539.27094277596,0.0,0.0,0.0,0.0,0.0
11,2021-01-12,0.0,0.0,0.0,0.0,0.0,1,1,0,0,0,0,0,0.0,0,0.0,False,False,2,0.0,False,False,,,0.0,0.0,0.0,,,,,0,2,True,False,False,True,False,False,False,False,False,11,14042.966774757799,-18618.680878260748,9197.946916914663,14042.966774757799,14042.966774757799,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-18732.77428966287,-18732.77428966287,-18732.77428966287,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-91.96662307684457,-91.96662307684457,-91.96662307684457,-38.35611422193943,-38.35611422193943,-38.35611422193943,27.539073681095925,27.539073681095925,27.539073681095925,0.0,0.0,0.0,0.0,0.0,0.0,-102.78366361768806,-102.78366361768806,-102.78366361768806,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,292.5547732257131,292.5547732257131,292.5547732257131,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4891.790607750863,-4891.790607750863,-4891.790607750863,0.0,0.0,0.0,-14030.754791520036,-14030.754791520036,-14030.754791520036,0.0,0.0,0.0,0.0,0.0
12,2021-01-13,0.0,0.0,0.0,0.0,0.0,2,1,0,0,0,0,0,0.0,0,0.0,False,False,2,0.0,False,False,,,0.0,0.0,0.0,,,,,0,1,True,False,False,False,True,False,False,False,False,12,13911.133241135782,-18859.400149487326,7508.978778522439,13911.133241135782,13911.133241135782,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-18635.336785438605,-18635.336785438605,-18635.336785438605,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-91.96662307684457,-91.96662307684457,-91.96662307684457,-38.35611422193943,-38.35611422193943,-38.35611422193943,27.539073681095925,27.539073681095925,27.539073681095925,0.0,0.0,0.0,0.0,0.0,0.0,-102.78366361768806,-102.78366361768806,-102.78366361768806,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1829.1022085923848,-1829.1022085923848,-1829.1022085923848,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3205.4555711881,-3205.4555711881,-3205.4555711881,0.0,0.0,0.0,-13497.995342040436,-13497.995342040436,-13497.995342040436,0.0,0.0,0.0,0.0,0.0
13,2021-01-14,0.0,0.0,0.0,0.0,0.0,3,1,0,0,0,0,0,0.0,0,0.0,False,False,2,0.0,False,False,,,0.0,0.0,0.0,,,,,0,0,True,False,False,False,False,True,False,False,False,13,13779.299707513763,-13532.731588154511,13170.982879337234,13779.299707513763,13779.299707513763,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-13979.563201774135,-13979.563201774135,-13979.563201774135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-91.96662307684457,-91.96662307684457,-91.96662307684457,-38.35611422193943,-38.35611422193943,-38.35611422193943,27.539073681095925,27.539073681095925,27.539073681095925,0.0,0.0,0.0,0.0,0.0,0.0,-102.78366361768806,-102.78366361768806,-102.78366361768806,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,630.5187965683186,630.5187965683186,630.5187965683186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1555.88691611657,-1555.88691611657,-1555.88691611657,0.0,0.0,0.0,-12951.411418608195,-12951.411418608195,-12951.411418608195,0.0,0.0,0.0,0.0,0.0
14,2021-01-15,0.0,0.0,0.0,0.0,0.0,4,1,0,0,0,0,0,0.0,0,0.0,False,False,2,0.0,False,False,,,0.0,0.0,0.0,,,,,1,0,True,False,False,False,False,False,True,False,False,14,13647.466173891744,1095.841081327253,27868.488715978652,13647.466173891744,13647.466173891744,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,780.8010540438901,780.8010540438901,780.8010540438901,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-91.96662307684457,-91.96662307684457,-91.96662307684457,-38.35611422193943,-38.35611422193943,-38.35611422193943,27.539073681095925,27.539073681095925,27.539073681095925,0.0,0.0,0.0,0.0,0.0,0.0,-102.78366361768806,-102.78366361768806,-102.78366361768806,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4337.893091291682,4337.893091291682,4337.893091291682,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8947.15651727266,8947.15651727266,8947.15651727266,0.0,0.0,0.0,-12401.464890902766,-12401.464890902766,-12401.464890902766,0.0,0.0,0.0,14428.267227935634,-14428.267227935634
15,2021-01-16,0.0,0.0,0.0,0.0,0.0,5,1,0,0,0,0,0,0.0,0,0.0,False,False,2,0.0,False,False,,,0.0,0.0,0.0,,,,,2,0,True,False,False,False,False,False,False,True,False,15,13515.632640269727,2293.2035716526175,30037.55987704434,13515.632640269727,13515.632640269727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3597.936466990803,3597.936466990803,3597.936466990803,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-91.96662307684457,-91.96662307684457,-91.96662307684457,-38.35611422193943,-38.35611422193943,-38.35611422193943,27.539073681095925,27.539073681095925,27.539073681095925,0.0,0.0,0.0,0.0,0.0,0.0,-102.78366361768806,-102.78366361768806,-102.78366361768806,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1717.476863083508,1717.476863083508,1717.476863083508,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13841.670723204068,13841.670723204068,13841.670723204068,0.0,0.0,0.0,-11858.427455679086,-11858.427455679086,-11858.427455679086,0.0,0.0,0.0,17113.56910726053,-17113.56910726053
16,2021-01-17,0.0,0.0,0.0,0.0,0.0,6,1,0,0,0,0,0,0.0,0,0.0,False,False,2,0.0,False,False,,,0.0,0.0,0.0,,,,,3,0,True,False,False,False,False,False,False,False,True,16,13383.799106647708,-19479.954201321474,6732.739558793523,13383.799106647708,13383.799106647708,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-19099.345154069717,-19099.345154069717,-19099.345154069717,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-91.96662307684457,-91.96662307684457,-91.96662307684457,-38.35611422193943,-38.35611422193943,-38.35611422193943,27.539073681095925,27.539073681095925,27.539073681095925,0.0,0.0,0.0,0.0,0.0,0.0,-102.78366361768806,-102.78366361768806,-102.78366361768806,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1850.1772186795026,-1850.1772186795026,-1850.1772186795026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5814.231151479161,-5814.231151479161,-5814.231151479161,0.0,0.0,0.0,-11332.153120293366,-11332.153120293366,-11332.153120293366,0.0,0.0,0.0,0.0,0.0
17,2021-01-18,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0.0,0,0.0,False,False,3,0.0,False,False,,,0.0,0.0,0.0,,,,,4,0,True,False,True,False,False,False,False,False,False,17,13251.965573025689,-22015.12800687047,5255.5294505879965,13251.965573025689,13251.965573025689,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-21555.272771539963,-21555.272771539963,-21555.272771539963,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-91.96662307684457,-91.96662307684457,-91.96662307684457,-38.35611422193943,-38.35611422193943,-38.35611422193943,27.539073681095925,27.539073681095925,27.539073681095925,0.0,0.0,0.0,0.0,0.0,0.0,-102.78366361768806,-102.78366361768806,-102.78366361768806,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3299.1640968912766,-3299.1640968912766,-3299.1640968912766,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7321.462993927332,-7321.462993927332,-7321.462993927332,0.0,0.0,0.0,-10831.862017103667,-10831.862017103667,-10831.862017103667,0.0,0.0,0.0,0.0,0.0
18,2021-01-19,0.0,0.0,0.0,0.0,0.0,1,1,0,0,0,0,0,0.0,0,0.0,False,False,3,0.0,False,False,,,0.0,0.0,0.0,,,,,5,0,True,False,False,True,False,False,False,False,False,18,13120.132039403672,-16142.704789787127,12349.599457995004,13120.132039403672,13120.132039403672,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-15067.960381327817,-15067.960381327817,-15067.960381327817,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-91.96662307684457,-91.96662307684457,-91.96662307684457,-38.35611422193943,-38.35611422193943,-38.35611422193943,27.539073681095925,27.539073681095925,27.539073681095925,0.0,0.0,0.0,0.0,0.0,0.0,-102.78366361768806,-102.78366361768806,-102.78366361768806,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,292.5547732271901,292.5547732271901,292.5547732271901,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4891.790607744621,-4891.790607744621,-4891.790607744621,0.0,0.0,0.0,-10365.9408831927,-10365.9408831927,-10365.9408831927,0.0,0.0,0.0,0.0,0.0
19,2021-01-20,0.0,0.0,0.0,0.0,0.0,2,1,0,0,0,0,0,0.0,0,0.0,False,False,3,0.0,False,False,,,0.0,0.0,0.0,,,,,0,0,True,False,False,False,True,False,False,False,False,19,12988.298505781653,-15686.844739099324,10896.855907304644,12988.298505781653,12988.298505781653,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-15079.106549966611,-15079.106549966611,-15079.106549966611,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-91.96662307684457,-91.96662307684457,-91.96662307684457,-38.35611422193943,-38.35611422193943,-38.35611422193943,27.539073681095925,27.539073681095925,27.539073681095925,0.0,0.0,0.0,0.0,0.0,0.0,-102.78366361768806,-102.78366361768806,-102.78366361768806,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1829.1022086085661,-1829.1022086085661,-1829.1022086085661,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3205.4555711939756,-3205.4555711939756,-3205.4555711939756,0.0,0.0,0.0,-9941.765106546383,-9941.765106546383,-9941.765106546383,0.0,0.0,0.0,0.0,0.0
20,2021-01-21,0.0,0.0,0.0,0.0,0.0,3,1,0,0,0,0,0,0.0,0,0.0,False,False,3,0.0,False,False,,,0.0,0.0,0.0,,,,,0,0,True,False,False,False,False,True,False,False,False,20,12856.464972159634,-12182.64647198285,14851.256320235289,12856.464972159634,12856.464972159634,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-10593.698462514636,-10593.698462514636,-10593.698462514636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-91.96662307684457,-91.96662307684457,-91.96662307684457,-38.35611422193943,-38.35611422193943,-38.35611422193943,27.539073681095925,27.539073681095925,27.539073681095925,0.0,0.0,0.0,0.0,0.0,0.0,-102.78366361768806,-102.78366361768806,-102.78366361768806,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,630.5187965763122,630.5187965763122,630.5187965763122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1555.8869161229384,-1555.8869161229384,-1555.8869161229384,0.0,0.0,0.0,-9565.546679350326,-9565.546679350326,-9565.546679350326,0.0,0.0,0.0,2262.766509644998,-2262.766509644998
21,2021-01-22,0.0,0.0,0.0,0.0,0.0,4,1,0,0,0,0,0,0.0,0,0.0,False,False,3,0.0,False,False,,,0.0,0.0,0.0,,,,,0,0,True,False,False,False,False,False,True,False,False,21,12724.631438537617,3062.442956690674,30735.850463952575,12724.631438537617,12724.631438537617,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3940.0542188087798,3940.0542188087798,3940.0542188087798,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-91.96662307684457,-91.96662307684457,-91.96662307684457,-38.35611422193943,-38.35611422193943,-38.35611422193943,27.539073681095925,27.539073681095925,27.539073681095925,0.0,0.0,0.0,0.0,0.0,0.0,-102.78366361768806,-102.78366361768806,-102.78366361768806,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4337.8930912807455,4337.8930912807455,4337.8930912807455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8947.156517231775,8947.156517231775,8947.156517231775,0.0,0.0,0.0,-9242.211726086052,-9242.211726086052,-9242.211726086052,0.0,0.0,0.0,16664.685657346396,-16664.685657346396
22,2021-01-23,0.0,0.0,0.0,0.0,0.0,5,1,0,0,0,0,0,0.0,0,0.0,False,False,3,0.0,False,False,,,0.0,0.0,0.0,,,,,0,0,True,False,False,False,False,False,False,True,False,22,12592.797904915598,6048.357505269018,32326.492220725184,12592.797904915598,12592.797904915598,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6481.053416136982,6481.053416136982,6481.053416136982,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-91.96662307684457,-91.96662307684457,-91.96662307684457,-38.35611422193943,-38.35611422193943,-38.35611422193943,27.539073681095925,27.539073681095925,27.539073681095925,0.0,0.0,0.0,0.0,0.0,0.0,-102.78366361768806,-102.78366361768806,-102.78366361768806,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1717.4768630754509,1717.4768630754509,1717.4768630754509,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13841.670723191015,13841.670723191015,13841.670723191015,0.0,0.0,0.0,-8975.310506511798,-8975.310506511798,-8975.310506511798,0.0,0.0,0.0,19073.85132105258,-19073.85132105258
23,2021-01-24,0.0,0.0,0.0,0.0,0.0,6,1,0,0,0,0,0,0.0,0,0.0,False,False,3,0.0,False,False,,,0.0,0.0,0.0,,,,,0,0,True,False,False,False,False,False,False,False,True,23,12460.96437129358,-18124.366432289393,9137.336410207166,12460.96437129358,12460.96437129358,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-16812.349628042128,-16812.349628042128,-16812.349628042128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-91.96662307684457,-91.96662307684457,-91.96662307684457,-38.35611422193943,-38.35611422193943,-38.35611422193943,-250.65656878256755,-250.65656878256755,-250.65656878256755,0.0,0.0,0.0,0.0,0.0,0.0,-380.9793060813516,-380.9793060813516,-380.9793060813516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1850.1772186833366,-1850.1772186833366,-1850.1772186833366,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5814.231151489953,-5814.231151489953,-5814.231151489953,0.0,0.0,0.0,-8766.961951787489,-8766.961951787489,-8766.961951787489,0.0,0.0,0.0,0.0,0.0
24,2021-01-25,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0.0,0,0.0,False,False,4,0.0,False,False,,,0.0,0.0,0.0,,,,,0,0,True,False,True,False,False,False,False,False,False,24,12329.13083767156,-21122.842702738308,6996.189579679979,12329.13083767156,12329.13083767156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-19563.80116656362,-19563.80116656362,-19563.80116656362,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-91.96662307684457,-91.96662307684457,-91.96662307684457,-38.35611422193943,-38.35611422193943,-38.35611422193943,-195.01744028983484,-195.01744028983484,-195.01744028983484,0.0,0.0,0.0,0.0,0.0,0.0,-325.3401775886188,-325.3401775886188,-325.3401775886188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3299.164096897302,-3299.164096897302,-3299.164096897302,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7321.462993933864,-7321.462993933864,-7321.462993933864,0.0,0.0,0.0,-8617.833898143834,-8617.833898143834,-8617.833898143834,0.0,0.0,0.0,0.0,0.0
25,2021-01-26,0.0,0.0,0.0,0.0,0.0,1,1,0,0,0,0,0,0.75,0,0.0,False,False,4,0.0,False,False,,,0.0,0.0,0.0,,,,,0,0,True,False,False,True,False,False,False,False,False,25,12197.297304049542,-14376.302793684661,12355.880991514094,12197.297304049542,12197.297304049542,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-13396.096144077335,-13396.096144077335,-13396.096144077335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-91.96662307684457,-91.96662307684457,-91.96662307684457,-38.35611422193943,-38.35611422193943,-38.35611422193943,-139.37831179710213,-139.37831179710213,-139.37831179710213,0.0,0.0,0.0,0.0,0.0,0.0,-269.7010490958861,-269.7010490958861,-269.7010490958861,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,292.5547732251499,292.5547732251499,292.5547732251499,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4891.790607738382,-4891.790607738382,-4891.790607738382,0.0,0.0,0.0,-8527.159260468216,-8527.159260468216,-8527.159260468216,0.0,0.0,0.0,0.0,0.0
26,2021-01-27,0.0,0.0,0.0,0.0,0.0,2,1,0,0,0,0,0,0.5,0,0.0,False,False,4,0.0,False,False,,,0.0,0.0,0.0,,,,,0,0,True,False,False,False,True,False,False,False,False,26,12065.463770427523,-15875.150492792278,10941.993969307283,12065.463770427523,12065.463770427523,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-13741.407162624184,-13741.407162624184,-13741.407162624184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-91.96662307684457,-91.96662307684457,-91.96662307684457,-38.35611422193943,-38.35611422193943,-38.35611422193943,-83.73918330436946,-83.73918330436946,-83.73918330436946,0.0,0.0,0.0,0.0,0.0,0.0,-214.06192060315345,-214.06192060315345,-214.06192060315345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1829.1022086092423,-1829.1022086092423,-1829.1022086092423,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3205.4555711880553,-3205.4555711880553,-3205.4555711880553,0.0,0.0,0.0,-8492.787462223732,-8492.787462223732,-8492.787462223732,0.0,0.0,0.0,0.0,0.0
